DALIA_ID,Authors,License,Link,Title,Community,Description,Discipline,FileFormat,Keywords,Language,LearningResourceType,MediaType,ProficiencyLevel,PublicationDate,TargetGroup,RelatedWork,Size,Version
50f9b3a4-d052-44fc-b935-ccefb7e8a8f2,"Technische Universität Darmstadt * Gius, Evelyn : {https://orcid.org/0000-0001-8888-8419} * Akazawa, Mari : {https://orcid.org/0009-0007-2653-6275} * Gerstorfer, Dominik : {https://orcid.org/0000-0002-8095-2540} * von Keitz, Janis Luca : {https://orcid.org/0009-0002-9760-3600} * Meister, Malte : {https://orcid.org/0000-0002-9670-3573}",CC-BY-SA-3.0,https://fortext.net/,ForTEXT. Literatur digital erforschen,,"ForTEXT bietet einsteigerfreundlich aufbereitete zitierfähige Methodenbeschreibungen, Textsammlungen und Tools – von Digitalisierung über Annotation zu Interpretation und Visualisierung von Literatur. Außerdem werden Materialien zum Selbstlernen und zum Lehren an Universität und Schule bereitgestellt (Quelle: Text übernommen von Ressource (https://fortext.net/) mit kleinen Anpassungen, letzter Zugriff: 05.03.2025).",Allgemeine und vergleichende Literatur- und Sprachwissenschaft * Computerlinguistik,,Digitale Geisteswissenschaften * Digitale Lernmaterialien * Datenaufbereitung * Close Reading * Annotation * Digitale Edition * Korpusbildung,de,index,text * image,novice,2017,student (BA) * student (MA) * researcher * data steward,hasPart:https://fortext.net/routinen/lerneinheiten/manuelle-annotation-mit-catma,,
597c924b-eeca-45ff-ad22-ea7a0e19956b,"Voigt, Anne : {https://orcid.org./0000-0002-2873-3201} * Dührsen, Jakob Lennart : {https://orcid.org./0000-0001-7075-6450} * Heldt, Camilla : {https://orcid.org./0009-0001-2671-5923} * Röttger-Rössler, Birgitt : {https://orcid.org./0000-0001-9828-3288} * Rizzolli, Michaela : {https://orcid.org/0000-0001-8154-6563} * Center für Digitale Systeme (CeDiS) * Sonderforschungsbereich SFB 1171 „Affective Societies“ * Freie Universität Berlin",CC-BY-SA-4.0,https://data-affairs.affective-societies.de,DATA AFFAIRS - Datenmanagement in der ethnografischen Forschung,,"DATA AFFAIRS ist eine frei zugängliche Plattform, die qualitativ arbeitenden (Nachwuchs-)Wissenschaftler*innen und Lehrenden einen Überblick über Belange des Forschungsdatenmanagements geben und zum interaktiven Selbststudium einladen will. Sie wurde im Sonderforschungsbereich 1171 „Affective Societies“ entwickelt.<br>DATA AFFAIRS setzt den Fokus auf die Herausforderungen des Datenmanagements, die sich speziell bei der Arbeit mit qualitativen Daten in der ethnografischen Forschung ergeben. Das Portal regt zu einer (kritischen) Auseinandersetzung mit den Forderungen von Open Science an und unterstützt gleichzeitig bei dem reflektierten und systematischen Umgang mit empirischen Forschungsdaten.<br>DATA AFFAIRS bietet neben informativen Texten und Tipps für die Forschungsarbeit auch Erfahrungsberichte und Beispiele aus der Praxis, ein Glossar sowie anwendungsorientierte Übungen (mit Lösungsvorschlägen), deren individuell ausgearbeitete Ergebnisse das eigene Forschungsdatenmanagement unterstützen können. <br>(Quelle: Text übernommen von Ressource (https://data-affairs.affective-societies.de), letzter Zugriff: 10.03.2025)",Sozial- und Kulturanthropologie,,Forschungsdatenmanagement,de,index,text * video * image * audio,novice,2023,student (BA) * student (MA) * researcher,hasPart:https://data-affairs.affective-societies.de/lerneinheiten/dateispeicherung/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/dateibenennung/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/archivierung/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/ordnerstruktur/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/rechte-und-lizenzen/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/datenmanagementplan/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/datensicherheit/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/nachnutzung/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/forschungsethik-und-datenethik/ * hasPart:https://data-affairs.affective-societies.de/lerneinheiten/einfuehrung-forschungsdatenmanagement/,,1
e7378cac-fc3f-4f4e-9f6d-c165f35804b0,"Markert, Michael : {https://orcid.org/0000-0002-8943-4870}",proprietary,https://www.youtube.com/watch?v=tCdluPq5GkA,Abgleich 'unsauberer' Ortsnamen mit der GND in OpenRefine,,"Dieses Video stellt einen einfachen Workflow vor, um in OpenRefine Ortsnamenslisten mit uneinheitlicher Ansetzung via Clustering zu vereinheitlichen und selbst bei 'falscher' Schreibung mit der GND abzugleichen (Quelle: Text übernommen von Ressource (https://www.youtube.com/watch?v=tCdluPq5GkA), letzter Zugriff: 05.03.2025).",Geschichte * Mittelalterliche Geschichte,.MPEG-4,GND - Gemeinsame Normdatei,de,Tutorial,video,novice,2023-02-01,student (BA) * student (MA) * researcher * data steward,,,
214f16dc-9ea7-4745-b6a8-3bdbd9bc54bc,"Horstmann, Jan : {https://orcid.org/0000-0001-8047-2232}",CC-BY-SA-4.0,https://fortext.net/routinen/lerneinheiten/manuelle-annotation-mit-catma,ForTEXT: Manuelle Annotation mit CATMA,,"In dieser Lerneinheit werden Sie in die grundlegenden Projektkoordinations- und Annotations-Funktionen des Tools → CATMA eingeführt. CATMA (kurz für Computer Assisted Text Markup and Analysis) ist ein webbasiertes und frei verfügbares Annotations-, Analyse- und Visualisierungstool für Texte. Das Tool eignet sich insbesondere für literaturwissenschaftliche Anwendungsfälle, kann aber auch für stärker formalisierte (bspw. linguistische) Annotationen verwendet werden. Unser Anwendungsbeispiel befasst sich mit einem erzähltheoretischen Phänomen: Anhand der späten Erzählung Erstes Leid (1924) von Franz Kafka werden Sie mit CATMA die Distanz der Erzählinstanz zum Erzählten anhand unterschiedlicher Rede- und Gedankenwiedergabeformen annotieren. Zugrunde liegt hierbei die Form der → manuellen Annotation, bei der Hervorhebungen oder Anmerkungen digital angebracht (und danach potentiell verfeinert und weiterverarbeitet) werden (Quelle: Text übernommen von Ressource (https://fortext.net/routinen/lerneinheiten/manuelle-annotation-mit-catma), letzter Zugriff: 05.03.2025).",Geschichte * Allgemeine Literaturwissenschaft,.png,Datenaufbereitung * Close Reading,de,lecture,text * image,novice,2019-11-04,student (BA) * student (MA) * researcher,isPartOf:https://fortext.net/,,
331e2e81-5cea-424e-9f47-80065982da1c,"Historisches Institut der Universität zu Köln * Barsch, Sebastian : {https://orcid.org/0000-0002-6715-1466} * Gersmann, Gudrun * Kowski, Nicola",CC-BY-SA-4.0,https://historicum-estudies.net,Historicum-estudies.net ,,"Die Web-Plattform historicum-estudies.net ist ein Angebot an die Studierenden des Historischen Instituts zur Orientierung im Fach Geschichte. Die eStudies unterstützen das Selbststudium sowie den Aufbau von digitalen Kompetenzen für das wissenschaftliche Arbeiten in unterschiedlichen Rubriken: a) Leitfäden b) wissenschaftliches Arbeiten I (Erwerb von Basiskompetenzen im BA-Studium) und c) wissenschaftliches Arbeiten II (stellt ausgewählte digitale Methoden vor, richtet sich an fortgeschrittene Studierende) 'https://historicum-estudies.uni-koeln.de/'  (Quelle: Text übernommen von Ressource (https://historicum-estudies.uni-koeln.de/) mit kleineren Anpassungen, letzter Zugriff: 05.03.2025).",Geschichte * Mittelalterliche Geschichte * Alte Geschichte * Mittlere und neuere Geschichte,,Geschichtswissenschaft * Wissenschaftliches Arbeiten * Leitfäden * Geschichtsdidaktik,de,index,text * image,novice,2023-01-20,student (BA) * student (MA),,,
60c9a490-a755-43c5-9786-815b73c5e90e,"Voigt, Anne : {https://orcid.org./0000-0002-2873-3201}",CC-BY-SA-4.0,https://data-affairs.affective-societies.de/lerneinheiten/rechte-und-lizenzen/,DATA AFFAIRS - Rechte und Lizenzen,,"Das Forschungsdatenmanagement berührt verschiedene Rechtsbereiche allen voran das Urheberrecht. In dieser Lerneinheit wird der Frage nachgegangen, wann und welche Forschungsdaten Urheberrechtsschutz genießen und unter welchen Bedingungen und welcher Lizenz deren Nutzungsrechte abgetreten werden können.<br>Fragen zum Datenschutz werden in der Lerneinheit Datenschutz behandelt. (Quelle: Text übernommen von Ressource (https://data-affairs.affective-societies.de/lerneinheiten/rechte-und-lizenzen/), letzter Zugriff: 10.03.2025)",Sozial- und Kulturanthropologie,,Forschungsdatenmanagement * Urheberrecht * Lizenzierung * GWP * Archivierung * Nachnutzung * Rechte * Lizenzen,de,lecture,text * image * audio,novice,2023,student (BA) * student (MA) * researcher,isPartOf:https://data-affairs.affective-societies.de * isSupplementTo:https://data-affairs.affective-societies.de/artikel/datenschutz/,,1
50f24d92-063a-4b00-8fd4-73d1459a7349,"Voigt, Anne : {https://orcid.org./0000-0002-2873-3201}",CC-BY-SA-4.0,https://data-affairs.affective-societies.de/lerneinheiten/ordnerstruktur/,DATA AFFAIRS - Ordnerstruktur,,"In dieser Lerneinheit geht es um eine systematische und geordnete Dateiablage. Ein strukturiertes, effektives Ordnersystem ist neben der Dateibenennung ein wichtiger Baustein der Dateiaufbewahrung und -sicherung. (Quelle: Text übernommen von Ressource (https://data-affairs.affective-societies.de/lerneinheiten/ordnerstruktur/), letzter Zugriff: 10.03.2025)",Sozial- und Kulturanthropologie,,Dateiorganisation * Dateiaufbewahrung * Ordnerstruktur * Dateiformat,de,lecture,text * image,novice,2023,student (BA) * student (MA) * researcher,isPartOf:https://data-affairs.affective-societies.de * isSupplementTo:https://data-affairs.affective-societies.de/lerneinheiten/dateibenennung/,,1
bb4806c4-0135-40a2-b23d-9fd5d1b23fcd,"Moeller, Katrin : {https://orcid.org/0000-0003-4090-5667} * Simons, Olaf : {https://orcid.org/0000-0001-9230-4666}",CC-BY-4.0,https://www.youtube.com/watch?v=YGwl3f7o9h8&list=PLiS08z-HNUhYRTbcLRS4-d041iYn9xOxN&index=6,"Generationengegensätze? Zur Analyse qualitativer Daten mit MAXQDA: Eine Präsentation im Rahmen der NFDI4Memory Veranstaltungsreihe ""Von Büchern zu Bytes""",,"Der digitale Workshop bietet eine umfassende Einführung in die Analyse qualitativer Interviews mit MAXQDA, einer leistungsstarken Software für die qualitative Datenanalyse. Genutzt werden dazu Interviews aus dem Jahr 1968, die sich mit Generationengegensätzen befassen.<br>Teilnehmende werden in die Grundlagen der qualitativen Forschung und Interviewanalyse eingeführt, wobei der historische Kontext der späten 1960er Jahre als Schlüsselkomponente für das Verständnis der Generationenkonflikte dient.<br>Ein wesentlicher Schwerpunkt des Workshops liegt auf der praktischen Anwendung von MAXQDA und die Aufbereitung unterschiedlicher Daten. Dieser Workshop ist ideal für geisteswissenschaftliche Forscher*innen, Historiker*innen und Sozialwissenschaftler*innen oder auch für Fachexpert*innen dieser Zeit, die sich nicht nur für Generationskonflikte der späten 1960er Jahre interessieren, sondern auch ihre digitalen Analysefähigkeiten erweitern möchten. (Quelle: Text übernommen von Ressource, (https://www.youtube.com/watch?v=YGwl3f7o9h8&list=PLiS08z-HNUhYRTbcLRS4-d041iYn9xOxN&index=6) letzter Zugriff: 2024-11-26)",Geisteswissenschaften,.MPEG-4,,de,https://w3id.org/kim/hcrt/video,video,novice * competent,2024-03-28,reseacher,isSupplementTo:https://zenodo.org/records/10781223,,
776e8ce7-3a7e-42a7-b479-3985522e2090,"Elwert, Frederik : {https://orcid.org/0000-0001-9149-9377}",CC-BY-4.0,https://www.youtube.com/watch?v=_zv1Lnc4E6U&list=PLiS08z-HNUhYRTbcLRS4-d041iYn9xOxN&index=8,"Analyse und Visualisierung von Netzwerken mit Gephi:  Eine Präsentation im Rahmen der NFDI4Memory Veranstaltungsreihe ""Von Büchern zu Bytes""",,"Ein metaphorischer Gebrauch von Netzwerk-Konzepten wie „Netzwerke“, „Verflechtungen“, „Knotenpunkte“ und ähnliche spielen in den Kultur- und Geisteswissenschaften seit längerem eine Rolle. Das Feld der Historischen Netzwerkforschung beschäftigt sich dem gegenüber damit, wie sich diese Konzepte formalisieren und so der Netzwerkanalyse zugänglich machen lassen. Die Netzwerkanalyse im formalen Sinne ist ein disziplinenübergreifender Methodenansatz, der auf einem Grundmodell von Entitäten (Knoten) und ihren Beziehungen (Kanten) basiert. Entitäten in diesem Sinne können Personen sein, aber auch Organisationen, Orte oder sogar abstrakte Konzepte. Die Kanten zwischen ihnen ergeben sich aus der jeweiligen Fragestellung und sind in der Regel Ergebnis eines Operationalisierungsprozesses. Als Beziehungen können etwa dokumentierte Akte wie Korrespondenzen oder Zitationen verstanden werden, aber auch gemeinsame Mitgliedschaften oder räumliche Nähe. Auf dieser Grundlage können auf mathematischem Wege Informationen über Netzwerkeigenschaften, Gruppen innerhalb des Netzwerkes sowie die strukturelle Position einzelner Entitäten erlangt werden. Darüber hinaus lassen sich die Netzwerke und ihre Eigenschaften ansprechend visualisieren und ermöglichen so eher explorative Zugänge. (Quelle: Text übernommen von Ressource (https://www.youtube.com/watch?v=_zv1Lnc4E6U&list=PLiS08z-HNUhYRTbcLRS4-d041iYn9xOxN&index=8), letzter Zugriff: 26.11.2024)",Geschichte,.MPEG-4,,de,https://w3id.org/kim/hcrt/video,video,novice,2024-07-08,reseacher,isSupplementTo:https://zenodo.org/records/12154779,,
361e38c1-6fc5-43f4-992c-b3b145a4cb04,"Schlütter, Kathleen : {https://orcid.org/0000-0001-5961-972X}",CC-BY-4.0,https://www.youtube.com/watch?v=HAilSqf4Ses&list=PLiS08z-HNUhYRTbcLRS4-d041iYn9xOxN&index=11,"Nodegoat als Tool für die historisch arbeitenden Wissenschaften: Eine Präsentation im Rahmen der NFDI4Memory Veranstaltungsreihe ""Von Büchern zu Bytes""",,"Nodegoat ist ein Daten-Management-Tool, das speziell für die Bedürfnisse von geistes- und sozialwissenschaftlichen Forschungsprojekten konzipiert wurde (https://nodegoat.net). Um es zu nutzen, entwickelt man aus den eigenen Forschungsfragen ein Datenmodell und legt sie in Nodegoat als Beziehungen von Objekten und Sub-Objekte an. Eingepflegte Daten können umgehend analysiert und visualisiert werden. Möglich sind u.a. eine geographische Visualisierung inklusive Zeitverlauf, Netzwerkanalysen oder chronologische Visualisierung. Weitere Vorteile sind die Nutzerfreundlichkeit, die Möglichkeit zur Datenveröffentlichung, die integrierten Import- und Export-Schnittstellen sowie der Open Source-Charakter. Nodegoat wird von LAB1100 entwickelt und bietet neben einer kostenlosen Version auch die Option, es auf einem eigenen Server zu betreiben (kostenpflichtig). (Quelle: Text übernommen von Ressource (https://www.youtube.com/watch?v=HAilSqf4Ses&list=PLiS08z-HNUhYRTbcLRS4-d041iYn9xOxN&index=11), letzter Zugriff: 26.11.2024)",Geschichte * Geisteswissenschaften * Generisch,.MPEG-4,,de,https://w3id.org/kim/hcrt/video,video,novice,2024-06-04,reseacher,isSupplementTo:https://zenodo.org/records/12684280,,
8126e0c1-ec7e-4f4d-af10-35a90fe71eb5,"German Historical Institute London : {organization https://ror.org/024ymtz97} * Blaxill, Luke * Beelen, Kaspar",unlicensed,https://wissen.hypotheses.org/2783,Text Mining For Historians,,"Dieser Kurs führt Historiker in die Methoden des Text Mining ein. Text Mining bietet eine Möglichkeit, große Textmengen (oder Korpora) digital zu lesen, und eröffnet Historikern neue Wege, diese Korpora zu analysieren. So kann man zum Beispiel nachverfolgen, wie oft bestimmte Schlüsselwörter (wie „Feministin“ oder „Frauenrechtlerin“) in einer bestimmten Zeitung verwendet werden, und die damit verbundenen Begriffe und Wortcluster sehen. Jedes Lernmodul enthält ein Video, in dem der Inhalt erklärt wird, sowie einige Aktivitäten, die Ihnen helfen, Ihre Fähigkeiten zu entwickeln. Es zeigt Ihnen auch, wie Sie Textmining in Ihre historische Forschung integrieren können. (Quelle: Text übersetzt aus Ressource (https://wissen.hypotheses.org/2783), letzter Stand: 02.12.2024).",Geschichte * Generisch * Computerlinguistik,,Digitale Geisteswissenschaften,en,https://w3id.org/kim/hcrt/drill_and_practice,video,competent,2022-03-25,student (BA) * student (MA) * researcher,isSupplementTo:https://wissen.hypotheses.org/3031,,
03d409a0-d85a-4d39-a7ef-6dc69f5aac31,"Waßenhoven, Dominik * Schwiderski, Janina * Dette, Dana",CC-BY-SA-4.0,https://www.edulabs.uni-koeln.de/ilias.php?baseClass=illmpresentationgui&cmd=resume&ref_id=12434,Zitieren und Belegen von Quellen und Literatur,,"Wie mache ich ein Zitat? Wie belege ich die Aussagen, die ich aus Quellen oder der Forschungsliteratur übernehme? Was muss ich beachten, damit ich nicht in den Verdacht gerate, ein Plagiat abzuliefern? Um solche und ähnliche Fragen geht es in diesem Lernmodul. (Quelle: Text übernommen von Ressource (https://www.edulabs.uni-koeln.de/ilias.php?baseClass=illmpresentationgui&cmd=resume&ref_id=12434), letzter Zugriff: 02.12.2024)",Geschichte * Generisch,,Zitieren * Plagiate * Belege * Fußnoten,de,lecture,text,novice,,student (BA) * student (MA),isPartOf:https://historicum-estudies.net,,
03eed41c-3d63-4758-bca5-2737bf85a052,"German Historical Institute London : {organization https://ror.org/024ymtz97} * Blaxill, Luke * Beelen, Kaspar",unlicensed,https://wissen.hypotheses.org/3031,Statistics For Historians,,"Dieser Kurs führt Historiker*innen in statistische Methoden und quantitative Analysewerkzeuge ein, die allein oder in Verbindung mit Textmining verwendet werden können.",Geschichte,,,en,https://w3id.org/kim/hcrt/drill_and_practice,video,competent,2022-04-19,student (BA) * student (MA) * researcher,isSupplementTo:https://wissen.hypotheses.org/2783,,
a71479a5-7378-477e-be79-c3f479e50eef,"Mattingly, William J.B.",unlicensed,https://python-textbook.pythonhumanities.com/intro.html,Introduction to Python for Humanists,,"Dieses Lehrbuch dient als Einführung in Python für Geisteswissenschaftler:innen und solche, die noch keine Erfahrung im Programmieren haben. Es behandelt grundlegende Programmierkonzepte, Datenstrukturen und die Python-Syntax, bevor diese Fähigkeiten exemplarisch auf geisteswissenschaftliche Probleme angewendet werden.<br><br>Die wichtigsten Themen sind:  <br><br>- Datenanalyse mit Pandas  <br>- Natürliche Sprachverarbeitung (NLP) mit SpaCy  <br>- Topic modeling mit Gensim (LDA) und Top2Vec  <br>- Analyse sozialer Netzwerke mit NetworkX und PyVis  <br>- App-Entwicklung mit Streamlit  <br><br>Der Schwerpunkt des Buches liegt auf praktischem, reproduzierbarem Code, so dass die Leser:innen die Beispiele leicht an ihre eigene Forschung anpassen können. Am Ende des Buches werden die Leser:innen in der Lage sein, Python auf ihre Projekte anzuwenden und selbständig weiter zu lernen (Quelle: Text übernommen von Ressource (https://python-textbook.pythonhumanities.com/intro.html) mit kleinen Anpassungen, letzter Stand: 05.03.2025).",Geisteswissenschaften,,Python,en,book,text,novice,2022,researcher,,,
0b0fd211-a5d1-4666-904f-2b1b210aaa83,Library Carpentry,CC-BY-4.0,https://librarycarpentry.org/lessons/,Library Carpentry,,"Library Carpentry entwickelt und hält Workshops zu computergestützten Fähigkeiten, die für den effizienten Umgang mit großen Informationsmengen und deren Erforschung erforderlich sind. Lernende, vor allem in Bibliotheks- und Informationsberufen, sollen in die Lage zu versetzt werden, Software und Daten in ihrer eigenen Arbeit zu nutzen und andere in effizienten, effektiven und reproduzierbaren Daten- und Softwarepraktiken zu schulen und zu unterstützen. <br>Neben den angebotenen Workshops gibt es zudem viele Selbstlerneinheiten und ein Curriculum.<br>Ein Grundlagenkurs, der für bibliothekarisches Personal an wissenschaftlichen Bibliotheken mittlerweile flächendeckend empfohlen wird, besteht aus Einführungen in Git (Versionsverwaltung), Unix Shell/ Git Bash-Skripting und Open Refine (Datenaufbereitung). Daneben gibt es viele frei verfügbare weitere Kurse, die für DH relevant sind.",Informations- und Bibliothekswissenschaften,,Daten,en,index,text,novice,,,,,
2679ab46-f0a9-4c00-b45b-d3ea7c962a6e,Programming Historian,CC-BY-4.0,https://programminghistorian.org/,Programming Historian,,"Einsteigerfreundliche, von Experten begutachtete Tutorials, die Geisteswissenschaftlern dabei helfen, ein breites Spektrum an digitalen Werkzeugen, Techniken und Arbeitsabläufen zu erlernen, um Forschung und Lehre zu erleichtern.",Geschichte,,,en * es * pt * fr,index,text * image,novice,,teacher (higher education) * researcher,,,

